NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_eq              I                           I.eq                charge_unknown              chargebalance       pH                          H.tot               Halite[s].un                Halite[s].eq        Natron[s].un                Natron[s].eq        Thermonatrite[s].un         Thermonatrite[s].eq
                                                                          1.00000000e-20                                  0.0                                             0.0                                             1.00000000e-9                                   0.0                                             0.0                                             0.0                

 89.0 0.0                 28.90722906740951   1.00000000                  0.0                 1.00000000e-1            X -4.03830458e15      -8.80100000               X  8.07660916e15      -15.8000000               X  8.07660916e15      -1.00000000e-3              -3.65691864         -1.00000000e-3              -74.4350000         -1.00000000e-3              -76.3830000         
 90.0 0.0                 29.00722906740951   1.00000000                  0.0                 1.00000000e-1            X -5.08392426e15      -8.90100000               X  1.01678485e16      -15.9000000               X  1.01678485e16      -1.00000000e-3              -3.65201241         -1.00000000e-3              -74.6350000         -1.00000000e-3              -76.5830000         
 91.0 0.0                 29.10722906740951   1.00000000                  0.0                 1.00000000e-1            X -6.40028144e15      -9.00100000               X  1.28005629e16      -16.0000000               X  1.28005629e16      -1.00000000e-3              -3.64716099         -1.00000000e-3              -74.8350000         -1.00000000e-3              -76.7830000         
 92.0 0.0                 29.20722906740951   1.00000000                  0.0                 1.00000000e-1            X -8.05747695e15      -9.10100000               X  1.61149539e16      -16.1000000               X  1.61149539e16      -1.00000000e-3              -3.64236317         -1.00000000e-3              -75.0350000         -1.00000000e-3              -76.9830000         
 93.0 0.0                 29.307229067409512  1.00000000                  0.0                 1.00000000e-1            X -1.01437625e16      -9.20100000               X  2.02875250e16      -16.2000000               X  2.02875250e16      -1.00000000e-3              -3.63761777         -1.00000000e-3              -75.2350000         -1.00000000e-3              -77.1830000         
 94.0 0.0                 29.407229067409514  1.00000000                  0.0                 1.00000000e-1            X -1.27702404e16      -9.30100000               X  2.55404807e16      -16.3000000               X  2.55404807e16      -1.00000000e-3              -3.63292366         -1.00000000e-3              -75.4350000         -1.00000000e-3              -77.3830000         
 95.0 0.0                 29.507229067409515  1.00000000                  0.0                 1.00000000e-1            X -1.60767801e16      -9.40100000               X  3.21535602e16      -16.4000000               X  3.21535602e16      -1.00000000e-3              -3.62827975         -1.00000000e-3              -75.6350000         -1.00000000e-3              -77.5830000         
 96.0 0.0                 29.607229067409516  1.00000000                  0.0                 1.00000000e-1            X -2.02394670e16      -9.50100000               X  4.04789340e16      -16.5000000               X  4.04789340e16      -1.00000000e-3              -3.62368497         -1.00000000e-3              -75.8350000         -1.00000000e-3              -77.7830000         
 97.0 0.0                 29.707229067409518  1.00000000                  0.0                 1.00000000e-1            X -2.54799794e16      -9.60100000               X  5.09599587e16      -16.6000000               X  5.09599587e16      -1.00000000e-3              -3.61913830         -1.00000000e-3              -76.0350000         -1.00000000e-3              -77.9830000         
 98.0 0.0                 29.80722906740952   1.00000000                  0.0                 1.00000000e-1            X -3.20773935e16      -9.70100000               X  6.41547870e16      -16.7000000               X  6.41547870e16      -1.00000000e-3              -3.61463873         -1.00000000e-3              -76.2350000         -1.00000000e-3              -78.1830000         
 99.0 0.0                 29.90722906740952   1.00000000                  0.0                 1.00000000e-1            X -4.03830458e16      -9.80100000               X  8.07660916e16      -16.8000000               X  8.07660916e16      -1.00000000e-3              -3.61018530         -1.00000000e-3              -76.4350000         -1.00000000e-3              -78.3830000         
 100. 0.0                 30.007229067409522  1.00000000                  0.0                 1.00000000e-1            X -5.08392426e16      -9.90100000               X  1.01678485e17      -16.9000000               X  1.01678485e17      -1.00000000e-3              -3.60577708         -1.00000000e-3              -76.6350000         -1.00000000e-3              -78.5830000         
 101. 0.0                 30.107229067409524  1.00000000                  0.0                 1.00000000e-1            X -6.40028144e16      -10.0010000               X  1.28005629e17      -17.0000000               X  1.28005629e17      -1.00000000e-3              -3.60141315         -1.00000000e-3              -76.8350000         -1.00000000e-3              -78.7830000         
 102. 0.0                 30.207229067409525  1.00000000                  0.0                 1.00000000e-1            X -8.05747695e16      -10.1010000               X  1.61149539e17      -17.1000000               X  1.61149539e17      -1.00000000e-3              -3.59709264         -1.00000000e-3              -77.0350000         -1.00000000e-3              -78.9830000         
