NodeID: 0.0
 nr   logfactor           convergence         gas_u                       gas_res             pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot         
                                                                          0.0                                             0.0                                             4.10000000e-2                                   1.00000000e-10     

 79.0 0.0                 11.612783856719053  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.8020000               X  6.44833533e-14     -15.0000000               X  2.68190341e-16     
 80.0 0.0                 11.612783856718984  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.7610000               X  7.08675818e-14     -15.0000000               X  2.68190341e-16     
 81.0 0.0                 11.612783856718911  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.7200000               X  7.78838862e-14     -15.0000000               X  2.68190341e-16     
 82.0 0.0                 11.61278385671883   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.6790000               X  8.55948458e-14     -15.0000000               X  2.68190341e-16     
 83.0 0.0                 11.612783856718739  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.6380000               X  9.40692353e-14     -15.0000000               X  2.68190341e-16     
 84.0 0.0                 11.612783856718641  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.5970000               X  1.03382639e-13     -15.0000000               X  2.68190341e-16     
 85.0 0.0                 11.612783856718533  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.5560000               X  1.13618124e-13     -15.0000000               X  2.68190341e-16     
 86.0 0.0                 11.612783856718412  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.5150000               X  1.24866982e-13     -15.0000000               X  2.68190341e-16     
 87.0 0.0                 11.612783856718282  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.4740000               X  1.37229542e-13     -15.0000000               X  2.68190341e-16     
 88.0 0.0                 11.612783856718139  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.4330000               X  1.50816068e-13     -15.0000000               X  2.68190341e-16     
 89.0 0.0                 11.61278385671798   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.3920000               X  1.65747739e-13     -15.0000000               X  2.68190341e-16     
 90.0 0.0                 11.612783856717806  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.3510000               X  1.82157733e-13     -15.0000000               X  2.68190341e-16     
 91.0 0.0                 11.612783856717614  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.3100000               X  2.00192413e-13     -15.0000000               X  2.68190341e-16     
 92.0 0.0                 11.612783856717405  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.2690000               X  2.20012631e-13     -15.0000000               X  2.68190342e-16     
 93.0 0.0                 11.612783856717174  2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.2280000               X  2.41795166e-13     -15.0000000               X  2.68190342e-16     
 94.0 0.0                 11.61278385671692   2.00000000                  0.0                 7.00000000               X  2.28176141e-8      -11.1870000               X  2.65734299e-13     -15.0000000               X  2.68190342e-16     
